id,user_id,extended_tweet_full_text,extended_tweet_full_text_duplicate,final,final_score,final_keyword_match
1.3047698604428902e+18,2836454576.0,comparison of all deaths in america from 2019 to 2020 not just covid19 but all deaths in america the cdc advise there have been 225000 more deaths this year to the end of july than there were in 2019 thats nearly ¼ million more deaths than 2019 you cant manipulate deaths,"@realDonaldTrump Comparison of all deaths in America from 2019 to 2020. Not just COVID19, but all deaths in America.
The CDC advise there have been 225,000 more deaths this year to the end of July than there were in 2019.
That's nearly ¼ million more deaths than 2019.
You can't manipulate deaths.",comparison death america from 2019 to 2020 covid19 death america the cdc advise 225000 death year to the end july 2019 thats nearly ¼ million death 2019 cant manipulate death,100,end
1.3044380367012168e+18,1.160929401678078e+18,ok i’m extremely confused  trump and all of his supporters keep on saying  “if he’s reelected he will end covid stop the riots and fix economy  maga “  pssst dumb fucks isn’t he the president right now‍,"OK I’m extremely confused...

Trump and all of his supporters keep on saying , “if he’s reelected he will end Covid, stop the riots, and fix economy.  #MAGA “

PSSST DUMB FUCKS..... isn’t he the president right now?🤷🏽‍♂️",ok  extremely confuse trump supporter keep say   reelect end covid stop the riot fix economy maga  pssst dumb fuck  the president right now‍,100,end
1.3044866378885652e+18,18018355.0,at end of  term the us ranked no 1 for pandemic preparedness by  america now ranks no 1 in covid19 deaths  i spoke with  for  who says  is guilty of negligent homicide listen whitehouse,"At end of @BarackObama term, the U.S. ranked no. 1 for #pandemic preparedness by @WHO. America now ranks no. 1 in #COVID19 deaths!

I spoke with @Alison_Galvani for @AURNOnline who says @realDonaldTrump is guilty of negligent homicide! LISTEN: https://t.co/zcNvqsDb6f #WhiteHouse",at end term the u ranked no 1 pandemic preparedness america rank no 1 covid19 death spoke say guilty negligent homicide listen whitehouse,100,end
1.3047244053988595e+18,7.031665202480415e+17,im really grateful for the new friends ive made during this pandemic yall are the besssttt,i'm really grateful for the new friends i've made during this pandemic!! y'all are the besssttt 🥺💗,im really grateful the new friend ive make pandemic yall the besssttt,100,end
1.3046024960656627e+18,1.2826247806471004e+18,theyve got oscar the grouch telling people to wear a mask  these fucking demons are everywhere closing in on us  i want this civil war to be over will we ever go back to normal i dont think so it will only get worse after he wins again,"They've got Oscar the Grouch telling people to ""wear a mask.""

These fucking demons are everywhere. Closing in on us.

I want this civil war to be over. Will we ever go back to normal? I don't think so. It will only get worse after he wins again.",theyve get oscar the grouch tell people to wear mask fuck demon everywhere closing u want civil war to ever go back to normal dont think get bad win,100,scar
1.3047849079321805e+18,9.885173460326728e+17,wvu has suspended 11 players for today’s game   has nothing to do with covid   how will they survive without their backup long snapper,"WVU has suspended 11 players for today’s game. 

Has nothing to do with COVID. 

How will they survive without their backup long snapper?

https://t.co/yvo6Dd4xa3 https://t.co/eksXMuaBZV",wvu suspend 11 player today  game nothing to do covid survive without backup long snapper,100,end
1.3047825908224205e+18,175682694.0,nebraska to end nearly all social distancing restrictions via,Nebraska to end nearly all social distancing restrictions https://t.co/VpZfbqe0qa via @nypost,nebraska to end nearly social distance restriction via,100,end
1.3047745138093384e+18,1917731.0,a reporter asks mi trump rally attendees why theyre not wearing masks  trump supporter im not afraid the good lord takes care of me if i die i die,"A reporter asks MI Trump rally attendees why they're not wearing masks.

Trump supporter: ""I'm not afraid. The Good Lord takes care of me. If I die, I die."" https://t.co/tbbLW6V8VB",reporter asks mi trump rally attendee theyre wear mask trump supporter im afraid the good lord take care die die,100,end
1.3046017075199055e+18,7.847380877042442e+17,yall ever have a sad week fev1s are down our transplant patients are so isolated from this pandemic depression is rampant especially for the immunosuppressed    looking forward to some train track building with my awesome 2 year old kind of weekend,"Y'all ever have a sad week? FEV1s are down. Our transplant patients are so isolated from this pandemic, depression is rampant especially for the immunosuppressed.  

Looking forward to some train track building with my awesome 2 year old kind of weekend.",yall ever sad week fev1s transplant patient isolated from pandemic depression rampant especially the immunosuppressed look forward to train track building awesome 2 year old kind weekend,100,end
1.3044624737189028e+18,1917731.0,a reporter asks michigan trump rally attendees why theyre not wearing masks  trump supporter im not afraid the good lord takes care of me if i die i die,"A reporter asks Michigan Trump rally attendees why they're not wearing masks.

Trump supporter: ""I'm not afraid. The Good Lord takes care of me. If I die, I die."" https://t.co/fTGudPS0Xi",reporter asks michigan trump rally attendee theyre wear mask trump supporter im afraid the good lord take care die die,100,end
1.3046969517624525e+18,202544815.0,r4today 2 members of public interviewed about scarcity of covid19  tests one whos tried 60 times since wed to get one even using postcodes of friends in london all to no avail   michaelgove then asked one question on it allowed to not answer    rip broadcast journalism,"#r4today 2 members of public interviewed about scarcity of #COVID19  tests, one who's tried 60 times since Wed to get one, even using postcodes of friends in London, all to no avail. 

#MichaelGove then asked one question on it, allowed to not answer.  

RIP broadcast journalism.",r4today 2 member public interviewed scarcity covid19 test one who try 60 time since wed to get one even use postcode friend london to no avail michaelgove ask one question allow to answer rip broadcast journalism,100,scar
1.3047733516516595e+18,792660210.0,woohoo  nebraska to end most social distancing requirements news feedly,"WOOHOO!

""Nebraska to End Most Social Distancing Requirements"" https://t.co/SSgS2IQG6F #news #feedly",woohoo nebraska to end social distance requirement news feedly,100,end
1.3047490790674145e+18,8.742656123939226e+17,rm and when corona ends lets make sure to meet that goes without saying eng lets meet after corona and then hug each other look at each others eyes do some  make some noisy stuff loudly waves arms around  ill go now i can hear them preparing,"RM: And when corona ends, let's make sure to meet. That goes without saying! (ENG): Let's meet after corona and then hug each other, look at each other's eyes, do some - make some noisy stuff, loudly (waves arms around) - I'll go now, I can hear them preparing.",rm corona end let make sure to meet go without say eng let meet corona hug look at others eye do make noisy stuff loudly wave arm around ill go hear prepare,100,end
1.3039888765334692e+18,42074224.0,global pandemic murder hornets krakatoa exploding australian wildfires california wildfires amazon wildfires locusts methgators hurricanes fire tornadoes record heat trump in the white house flooding midwest derecho worldwide civil unrest  no wonder apocalypse2020 is trending,"Global pandemic
Murder hornets
Krakatoa exploding
Australian wildfires
California wildfires
Amazon wildfires
Locusts
Methgators
Hurricanes
Fire tornadoes
Record heat
Trump in the White House
Flooding
Midwest Derecho
Worldwide civil unrest

No wonder #apocalypse2020 is trending",global pandemic murder hornet krakatoa explode australian wildfire california wildfire amazon wildfire locust methgators hurricane fire tornado record heat trump the white house flood midwest derecho worldwide civil unrest no wonder apocalypse2020 trend,100,end
1.3047842544847872e+18,19038934.0,astrazeneca says uk clinical trials resuming for its experimental coronavirus vaccine after latestage trials had been suspended this week due to reported illness of a volunteer previous cbc story,AstraZeneca says UK clinical trials resuming for its experimental coronavirus vaccine after late-stage trials had been suspended this week due to reported illness of a volunteer. Previous CBC story: https://t.co/hZoWOBJtiN,astrazeneca say uk clinical trial resume experimental coronavirus vaccine latestage trial suspend week due to report illness volunteer previous cbc story,100,end
1.30478290633062e+18,328756439.0,there is no end to the depravity of djt  he will do anything to stay in office  he withheld covid19 information that caused the deaths of thousands when a sociopath is cornered they become even more dangerous dont be distracted by his damn nonsense thats what he wants,"There is no end to the depravity of DJT.  He will do anything to stay in office.  He withheld #Covid19 information that caused the deaths of thousands. When a sociopath is cornered, they become even more dangerous. Don't be distracted by his damn nonsense. That's what he wants.",no end to the depravity djt do anything to stay office withheld covid19 information cause the death thousand sociopath corner become even dangerous dont distract damn nonsense thats want,100,end
1.3046207575242831e+18,64229716.0,a friend’s elderly and very frail nursing home resident sister got a uti other heart issues test for covid negative died death certificate listed covid as cause of death since heart is one symptom of covid 12,"A friend’s elderly and very frail, nursing home resident sister got a UTI, other heart issues, test for covid negative, died. Death certificate listed covid as cause of death, since heart is one symptom of covid.
1/2",friend  elderly frail nursing home resident sister get uti heart issue test covid negative die death certificate list covid cause death since heart one symptom covid 12,100,end
1.30443605763158e+18,85605195.0,with attendance unlikely to be high due to covid19 theres a chance that the 2021 college basketball season could be among the most watched in the history of the sport what a platform,"With attendance unlikely to be high due to COVID-19, there's a chance that the 20-21 college basketball season could be among the MOST WATCHED in the history of the sport. What a PLATFORM!",attendance unlikely to high due to covid19 there chance the 2021 college basketball season could among the watch the history the sport platform,100,end
1.304613777472594e+18,435704007.0,i asked my doctor when the virus will end he said how should i know im not a politician,"I asked my doctor when the virus will end. He said ""How should I know? I'm not a politician.""",ask doctor the virus end say know im politician,100,end
1.3047839856760955e+18,34258758.0,tutorials on face mask makeup are trending on youtube and here are some of the best tips  mannymua773,"Tutorials on 'face mask makeup' are trending on YouTube and here are some of the best tips! https://t.co/sNuwkDrAxJ
📸 mannymua773 https://t.co/TFLe1t7cZ7",tutorial face mask makeup trend youtube the best tip mannymua773,100,end
1.3045881207220347e+18,56443453.0,suicide story just happened friend messaged he was about to suicide  restaurant bankrupt pandemic  i said are you crazy  why suicide in the most exciting year since dinosaurs  stupid idea  stick for election  new year  2021  long conversation later he was laughing,Suicide story. Just happened: Friend messaged. He was about to suicide.  Restaurant bankrupt: Pandemic.  I said are you crazy!?  Why suicide in the most exciting year since dinosaurs?  Stupid idea.  Stick for election!  New Year!  2021!  Long conversation later he was laughing. https://t.co/0MZJ63tkaQ,suicide story happen friend message to suicide restaurant bankrupt pandemic say crazy suicide the excite year since dinosaur stupid idea stick election new year 2021 long conversation later laugh,100,end
1.304784479001743e+18,214705379.0,to my friends who keep telling me this whole bob woodwardcovid19 shit is the last straw for donald trump i remind you of the previous gazillion straws,"To my friends who keep telling me this whole Bob Woodward/COVID-19 shit is the last straw for Donald Trump, I remind you of the previous gazillion straws. https://t.co/RoIdFCCnY6",to friend keep tell whole bob woodwardcovid19 shit the last straw donald trump remind the previous gazillion straw,100,end
1.3047821206662387e+18,1.2049301643895562e+18,thursday’s filibuster exposes that democratic spending demands are about exploiting covid to bail out progressive states not helping the public  votered in november,"""Thursday’s filibuster exposes that Democratic spending demands are about exploiting Covid to bail out progressive states, not helping the public.""

#VoteRed in November 

https://t.co/HbPX1qYkql",thursday  filibuster expose democratic spending demand exploit covid to bail out progressive state help the public votered november,100,end
1.3047834162950715e+18,1.2709768404176325e+18,in this blog post i will briefly talk about the positive and negative impacts on the environment caused by coronavirus ecofriendly sustainability zerowaste climatechange globalwarming,"In this blog post, I will briefly talk about the positive and negative impacts on the environment caused by coronavirus.
#ecofriendly #sustainability #zerowaste #climatechange #globalwarming https://t.co/yXW2Z7voGB",blog post briefly talk the positive negative impact the environment cause coronavirus ecofriendly sustainability zerowaste climatechange globalwarming,100,end
1.304780494895186e+18,564659943.0,coronavirus avoid party weekend ahead of new restrictions public told,"Coronavirus: Avoid 'party weekend' ahead of new restrictions, public told https://t.co/2bwRYByjnk",coronavirus avoid party weekend ahead new restriction public told,100,end
1.3044879856063447e+18,25382170.0,want to get thanked by an antimasker  tell them youre not wearing the mask because youre scared but because you have the virus  ive gotten a thankyou every time,"Want to get thanked by an anti-masker?  Tell them you're not wearing the mask because you're scared, but because you have the virus.  I've gotten a thank-you every time.",want to get thanked antimasker tell youre wear the mask youre scar the virus ive gotten thankyou every time,100,scar
1.3047831370509435e+18,7.764462146446336e+17,us corporations continue sending jobs abroad during pandemic,US corporations continue sending jobs abroad during pandemic https://t.co/fkkpEnmLid,u corporation continue send job abroad pandemic,100,end
1.3045910141334692e+18,887863081.0,a krum isd employee and cheerleader have tested positive for covid19   krum isd interim superintendent mike davis was asked directly if the employee was a football coach and he repeatedly declined to answer dentonrc,"A Krum ISD employee and cheerleader have tested positive for COVID-19. 

Krum ISD interim superintendent Mike Davis was asked directly if the employee was a football coach, and he repeatedly declined to answer. #DentonRC https://t.co/6eP4yJwMnp",krum isd employee cheerleader test positive covid19 krum isd interim superintendent mike davis ask directly the employee football coach repeatedly decline to answer dentonrc,100,end
1.3044738583937556e+18,1.0961329216966368e+18,you know the scary part for me is we have people begging for the vaccine wanting more restrictions put in place mask wearing for long term etcand people havent grasped that 998 of us will be fine all rational has completely been lost,"@VMaledew you know the scary part for me,
Is we have people begging for the vaccine, wanting more restrictions put in place, mask wearing for long term, etc...and people haven't grasped that 99.8% of us will be fine.🤯 all rational has completely been lost.",know the scary part people beg the vaccine want restriction put place mask wear long term etcand people havent grasped 998 u fine rational completely lose,100,scar
1.304615720320336e+18,18247062.0,coronavirus is being used as an excuse to upend our elections dont let the left use coronavirus from stopping you from voting in person  president  watch more read more,"""Coronavirus is being used as an excuse to upend our elections. Don't let the Left use coronavirus from stopping you from voting in person!"" @JudicialWatch President @TomFitton.
Watch more: https://t.co/QCIvTpozzU
Read more: https://t.co/pj584AoaJV https://t.co/CsIqpo1Tgb",coronavirus use excuse to upend election dont let the left use coronavirus from stop from voting person president watch read,100,end
1.304785256986407e+18,29293281.0,there hasnt been one weekend that i have not seen an attractive person at party or large gathering with no mask on yall think the pretty protect you that much,"There hasn't been one weekend that I have not seen an ""attractive"" person at party, or large gathering with no mask on. Y'all think the pretty protect you that much?",hasnt one weekend see attractive person at party large gathering no mask yall think the pretty protect much,100,end
1.304622764125352e+18,9.112091498446888e+17,no more christmas break  breaking ched said academic calendar adjustments due to coronavirus pandemic might remove breaks such as christmas and summer breaks and also weekends off covid19,"NO MORE CHRISTMAS BREAK?

BREAKING: CHED said academic calendar adjustments due to coronavirus pandemic might remove breaks, such as Christmas and summer breaks, and also weekends off. #COVID19",no christmas break break ched say academic calendar adjustment due to coronavirus pandemic might remove break christmas summer break also weekend covid19,100,end
1.3037744841013453e+18,7.79476491092435e+17,this  greedy pos admits for every 1 he spends on vaccines he makes 20 in return  “philanthropist” my a,"This 👇 Greedy POS admits for every $1 he spends on vaccines, he makes $20 in return!!

“Philanthropist” my A**!

https://t.co/dTMr3r3ovP",greedy po admits every 1 spends vaccine make 20 return  philanthropist ,100,end
1.3043460831626483e+18,3945445452.0,i just want the pandemic to end so i can go to the brutalist kfc with my friends,I just want the pandemic to end so I can go to the Brutalist KFC with my friends 😣 https://t.co/dW3s0BEQnW,want the pandemic to end go to the brutalist kfc friend,100,end
1.262794423844438e+18,2440044854.0,i hope my wet amp slippery little feet can temporarily distract you from the negativity of covid19 i know the anxiety is definitely realbut focusing on the positive amp the things you can personally control is truly the way to mentally healstay safe amp have a toeriffic day,I hope my Wet &amp; slippery little Feet can temporarily distract you from the negativity of #COVID19 😷.I know the Anxiety is definitely real-but focusing on the positive &amp; the things you can personally control is truly the way to mentally heal.Stay SAFE &amp; have a TOEriffic day 🙌😘 https://t.co/oMlhT1ewsT,hope wet amp slippery little foot temporarily distract from the negativity covid19 know the anxiety definitely realbut focus the positive amp the thing personally control truly the way to mentally healstay safe amp toeriffic day,100,anxiety
1.3047846943203287e+18,1667752620.0,and  talked about covid19 straining gender dynamics among indian scientists today   check it out here,"@hansika_kapoor and @WallflowerBlack talked about #COVID19 straining #gender dynamics among Indian Scientists today! 

Check it out here: https://t.co/Cavi4HBb2a

@labhopping @thewire_in @India_Alliance https://t.co/441VNuHjaO",talk covid19 strain gender dynamic among indian scientist today check out,100,end
1.3044333423104205e+18,52338305.0,hello world this is a friendly reminder that blacklivesmatter is just che guevara wearing an mlk mask,"Hello, world- this is a friendly reminder that #BlackLivesMatter is just Che Guevara wearing an MLK mask.",hello world friendly reminder blacklivesmatter che guevara wear mlk mask,100,end
1.304765444990083e+18,261751772.0,this should hopefully end the official covid panic,This should hopefully end the official Covid panic. https://t.co/Ze8CMIz00U,hopefully end the official covid panic,100,end
1.3047818198128271e+18,21922584.0,more than 100 people in masks attended a sitin protest against sexual assault thursday outside eigenmann residence hall the protest was in response to a reported rape at eigenmann hall,"More than 100 people in masks attended a sit-in protest against sexual assault Thursday outside Eigenmann Residence Hall. The protest was in response to a reported rape at Eigenmann Hall. 
https://t.co/sloE1KLGRx",100 people mask attend sitin protest sexual assault thursday outside eigenmann residence hall the protest response to report rape at eigenmann hall,100,end
1.3045392700283287e+18,1.211916000469242e+18,this is the final weekend for the virus to rest and unwind before it unleashes itself upon that 7th friend or family member of yours on monday   coronabollocks,"This is the final weekend for the virus to rest and unwind before it unleashes itself upon that 7th friend or family member of yours on Monday!! 

#Coronabollocks https://t.co/yU55SJLFGm",the final weekend the virus to rest unwind unleashes upon 7th friend family member monday coronabollocks,100,end
1.3046021633986028e+18,50944856.0,punjab has highest covid fatality rate but hardly any reporting in major newspapers or tv channels the cm has friends everywhere,"Punjab has highest Covid fatality rate. But hardly any reporting in major newspapers or TV channels, the CM has friends everywhere. https://t.co/wKogF6I85C",punjab high covid fatality rate hardly reporting major newspaper tv channel the cm friend everywhere,100,end
1.304784996985647e+18,9.867259755799142e+17,those rushing to get an untested vaccine should remember how those who took the rushed out swine flu vaccine ended up,@SkyNews Those rushing to get an untested vaccine should remember how those who took the rushed out Swine Flu vaccine ended up. https://t.co/N6liDCZo6O,rush to get untested vaccine remember take the rush out swine flu vaccine end,100,end
1.3046568783460147e+18,1.2906952686234624e+18,visakhapatnam  name  devendra kumar  blood group  b positive  blood type  need b positive plasma from covid19 recovered patient  at  care hospitals  vizag  contact  7755911086                  8754473222 via    bloodmatters,"#VISAKHAPATNAM 
Name : Devendra Kumar 
Blood Group : B Positive 
Blood type : Need B positive plasma from covid19 recovered patient 
At : Care Hospitals , vizag 
Contact : 7755911086
                 8754473222
Via : @raky_leo

#BloodMatters https://t.co/iTUC1VOKQ4",visakhapatnam name devendra kumar blood group b positive blood type need b positive plasma from covid19 recover patient at care hospital vizag contact 7755911086 8754473222 via bloodmatters,100,end
1.3045052069782856e+18,454513795.0,remember those failed covid19 models in the very beginning that were so wrong  had us all scared to death millions would die must shutdown our economy  well well they were funded by the vaccine amp contacttracing hound billgates,"REMEMBER those FAILED #COVID19 models in the VERY beginning that were SO wrong?

Had us ALL scared to death?
MILLIONS would die? MUST shutdown our economy?

Well, well, they were funded by the #vaccine &amp; #contacttracing hound BillGates
🆘@realDonaldTrump🔎
https://t.co/KnkhlZ9bf0",remember fail covid19 model the begin wrong u scar to death million would die must shutdown economy well well fund the vaccine amp contacttracing hound billgates,100,scar
1.304635413022216e+18,1.0081034338223512e+18,trudeau government to provide toronto with 14 million for quarantine facility  if this doesnt scare the crap out of you nothing will communism here we come  if we dont stop this now,"Trudeau government to provide Toronto with $14 MILLION for quarantine facility

If this doesn't scare the crap out of you, nothing will
Communism here we come

If we don't stop this now....
https://t.co/GAa0mv2gGc",trudeau government to provide toronto 14 million quarantine facility doesnt scare the crap out nothing communism come dont stop,100,scar
1.3047266923683512e+18,235107122.0,a friend of a friend was asked to go to a coronavirus centre 65 miles away to get a test for her child with a fever she doesn’t own a car another told they would have to wait at least two days never mind moonshot mass testing i’d settle for broadly functional,A friend of a friend was asked to go to a coronavirus centre 65 miles away to get a test for her child with a fever. She doesn’t own a car. Another told they would have to wait at least two days. Never mind moonshot mass testing; I’d settle for broadly functional.,friend friend ask to go to coronavirus centre 65 mile away to get test child fever  car another told would to wait at least two day never mind moonshot mass test  settle broadly functional,100,end
1.2389114461987512e+18,152258667.0,aifi has temporarily suspended operations and the bringfilmbacktoflorida campaign in light of the coronavirus crisis we feel all attention needs to be focused on the physical and financial health and well being of floridians americans and citizens of the world,"AIFI has temporarily suspended operations and the #BringFilmBackToFlorida campaign in light of the coronavirus crisis. We feel all attention needs to be focused on the physical and financial health and well being of Floridians, Americans and citizens of the world. https://t.co/EokVsCjIsq",aifi temporarily suspend operation the bringfilmbacktoflorida campaign light the coronavirus crisis feel attention need to focus the physical financial health well floridian american citizen the world,100,end
1.3047440750279063e+18,2269092512.0,the director and production crew from france have arrived earlier and completed their quarantine last month   the movie will be in english french and korean and after filming ends this year itll be released in korea and worldwide next year,"The director and production crew from France have arrived earlier and completed their quarantine last month. 

The movie will be in English, French and Korean and after filming ends this year, it'll be released in Korea and worldwide next year. https://t.co/5q1K5Yqsvu",the director production crew from france arrive earlier complete quarantine last month the movie english french korean film end year itll release korea worldwide next year,100,end
1.3045554502816645e+18,1167910921.0,corticosteroids in covid19 the pendulum swings back via  foamed covid19   in pts with covid19 requiring low flow o2 hfnc niv imv or ecmo steroids should be standard carethis is not the case in pts not requiring o2,"Corticosteroids in #COVID19: The Pendulum Swings Back via @nickmmark https://t.co/Sgn78uSHVp #FOAMed #COVID19 

In pts with COVID-19 requiring: Low Flow O2, HFNC, NIV, IMV, or ECMO steroids should be standard care...this is not the case in pts not requiring O2 https://t.co/PuwXnS76UE",corticosteroid covid19 the pendulum swing back via foam covid19 pt covid19 require low flow o2 hfnc niv imv ecmo steroid standard carethis the case pt require o2,100,end
1.3046718869290025e+18,1.3000886977700577e+18,we lost one more pmc family member rajendra sabani ji  he had tested covid 19 positive and recovered but received a massive heart attack amp passed away he was also undergoing stress amp strain as his funds were stuck in pmcbankcrisis may his soul rest in peace,"We lost One more PMC Family member Rajendra Sabani ji , he had tested COVID -19 positive and recovered, but received a massive heart attack &amp; passed away, he was also undergoing stress &amp; strain as his funds were stuck in #PMCBankCrisis
May his soul Rest in Peace🙏
@UPmcbank
@RBI https://t.co/ZDKikuJI8H",lose one pmc family member rajendra sabani ji test covid 19 positive recover receive massive heart attack amp pass away also undergo stress amp strain fund stuck pmcbankcrisis may soul rest peace,100,end
1.3047847247082086e+18,7587032.0,people are being warned against meeting in large numbers for a party weekend in the hot weather before stricter coronavirus rules come into force on monday,"People are being warned against meeting in large numbers for a ""party weekend"" in the hot weather before stricter #coronavirus rules come into force on Monday https://t.co/Qe2J8z66EM",people warn meeting large number party weekend the hot weather stricter coronavirus rule come force monday,100,end
1.3045398340196557e+18,1176994477.0,trump falsely claims coronavirus is coming to an end refuted by dr anthony fauci  reports,"Trump falsely claims coronavirus is coming to an end, refuted by Dr. Anthony Fauci @JDiamond1 reports https://t.co/90urqyYJPu",trump falsely claim coronavirus come to end refute dr anthony fauci report,100,end
1.3047700898670428e+18,2836454576.0,comparison of all deaths in america from 2019 to 2020 not just covid19 but all deaths in america the cdc advise there have been 225000 more deaths this year to the end of july than there were in 2019 thats nearly ¼ million more deaths than 2019 you cant manipulate deaths,"@realDonaldTrump Comparison of all deaths in America from 2019 to 2020. Not just COVID19, but all deaths in America.
The CDC advise there have been 225,000 more deaths this year to the end of July than there were in 2019.
That's nearly ¼ million more deaths than 2019.
You can't manipulate deaths.",comparison death america from 2019 to 2020 covid19 death america the cdc advise 225000 death year to the end july 2019 thats nearly ¼ million death 2019 cant manipulate death,100,end
1.3047352909599089e+18,1.0487495964641444e+18,we are sorry to say that our path in owl2020 ends today looking back to this whole season the pandemic and visa problem has brought a lot of obstacles to us we had some rough times but also reached the peaks that highest in the team history,"We are sorry to say that our path in #OWL2020 ends today
Looking back to this whole season, the pandemic and visa problem has brought a lot of obstacles to us
We had some rough times, but also reached the peaks that highest in the team history https://t.co/Rnmu8lIY0q",sorry to say path owl2020 end today look back to whole season the pandemic visa problem brought lot obstacle to u rough time also reach the peak high the team history,100,end
1.299417937544188e+18,457033547.0,63 of currents respondents said covid has impacted their approach to it security and have invested more in disaster recovery read more trends,"63% of Currents respondents said COVID has impacted their approach to IT security, and have invested more in disaster recovery. Read more trends.",63 current respondent say covid impact approach to security invest disaster recovery read trend,100,end
1.3047414901288264e+18,1.2541414937800663e+18,interesting read on artemisia that madagascar credits for its success against covid19,"Interesting read on artemisia that Madagascar credits for its success against COVID-19.
https://t.co/zn4CTxHCTL",interest read artemisia madagascar credit success covid19,100,scar
1.304691777585152e+18,1.147746862125998e+18,worldpraisepmikpolicies gates endorsed pakistan’s covid19 policies and said india by contrast doesn’t look great “the covid19 situation in indian is similar to that of south america,"#WorldPraisePMIKPolicies
Gates endorsed Pakistan’s COVID-19 policies and said India by contrast, doesn’t look great. “The Covid-19 situation in Indian is similar to that of South America.
@sahilkhan_pTi 
@TMF_Rocks https://t.co/fIlQ4mXub7",worldpraisepmikpolicies gate endorse pakistan  covid19 policy say india contrast  look great  the covid19 situation indian similar to south america,100,end
1.2910916476280095e+18,9.059778135341711e+17,rt this if you’re looking forward to spitting into your friends mouth again once covid is over,RT this if you’re looking forward to spitting into your friends mouth again once COVID is over 😞,rt  look forward to spit your friend mouth covid,100,end
1.3047722530460017e+18,1.0279601796719328e+18,they dont even pretend to follow any kind of guidelines for not spreading covid19,They don't even pretend to follow any kind of guidelines for not spreading #COVID__19 https://t.co/9U1K7C0VCQ,dont even pretend to follow kind guideline spread covid19,100,end
1.3044022843701862e+18,18149463.0,19 years ago the war on terror began and never ended    two weeks to flatten the curve wont ever end either    when authoritarians get ahold of a crisis to twist for their own ends they dont let go,"19 years ago ""the war on terror"" began, and never ended.  

""Two weeks to flatten the curve"" won't ever end either.  

When authoritarians get ahold of a crisis to twist for their own ends, they don't let go.",19 year ago the war terror begin never end two week to flatten the curve wont ever end either authoritarian get ahold crisis to twist end dont let go,100,end
1.304760377947779e+18,1.118702969862664e+18,weekends are leisure time to enjoy but during pandemic weekends increases your anxieties because of lone moments  altercebu  alterpinoy  alterworld,"Weekends are leisure time to enjoy, but during pandemic, weekends increases your anxieties because of lone moments.

#altercebu 
#alterpinoy 
#alterworld",weekend leisure time to enjoy pandemic weekend increase your anxiety lone moment altercebu alterpinoy alterworld,100,anxiety
1.3045047522067415e+18,321148619.0,how have you all coped during the pandemic as someone who deals with depression and anxiety it hasn’t been the easiest mental illness needs to be addressed more often how are you all dealing,"How have you all coped during the pandemic? As someone who deals with depression and anxiety, it hasn’t been the easiest. Mental illness needs to be addressed more often. How are you all dealing?",coped the pandemic someone deal depression anxiety  the easy mental illness need to address often deal,100,anxiety
1.3023242218891835e+18,87558494.0,mydu enjoy your weekend by all means but also know that covid19 is still out there like,"#MyDU! Enjoy your weekend by all means, but also know that COVID-19 is still out there like... https://t.co/Cy2fwR4Kow",mydu enjoy your weekend mean also know covid19 still out like,100,end
1.3040396067368264e+18,14335586.0,breaking amazon raised prices on essential products by up to 1000 during the pandemic   the company has ruthlessly jacked up prices on crucial products like face masks toilet paper and antibacterial soap,"BREAKING: Amazon raised prices on essential products by up to 1,000% during the pandemic. 

The company has ruthlessly jacked up prices on crucial products like face masks, toilet paper, and antibacterial soap. https://t.co/FX4gCH6KH4",break amazon raise price essential product to 1000 the pandemic the company ruthlessly jacked price crucial product like face mask toilet paper antibacterial soap,100,toilet paper
1.3046253662088356e+18,1.01253820351608e+18,have a great weekend  please stay safe  the covid19 infections are on the rise here in ottawa canada   wethenorth ottawa covid19 goodnighttwitterworld,Have a great weekend .. please stay safe .. the covid19 infections are on the rise here in Ottawa Canada ..  #WeTheNorth #Ottawa #COVID19 #GoodNightTwitterWorld 💤🤗🙏 https://t.co/OzKSty3fgn,great weekend please stay safe the covid19 infection the rise ottawa canada wethenorth ottawa covid19 goodnighttwitterworld,100,end
1.304723904292741e+18,105647483.0,bugger legendary reggae star toots hibbert dies after testing positive for covid,"Bugger! Legendary reggae star Toots Hibbert dies after testing positive for Covid 
 https://t.co/Zahx79Id2D",bugger legendary reggae star toot hibbert dy test positive covid,100,end
1.3047286683092623e+18,7.826943086252524e+17,parents ignore quarantine act send kids to school 1 week after visiting the us   reported by fellow parent who saw photos on social media  this is the kind of recklessness teachers are dealing with  onpoli onted onhealth covid19 covid19ontario,"Parents ignore Quarantine Act; send kids to school *1 WEEK* after visiting the US. 

Reported by fellow parent who saw photos on social media.

This is the kind of recklessness teachers are dealing with.

#onpoli #onted #onhealth #COVID19 #COVID19Ontario

https://t.co/smmWXb0efB",parent ignore quarantine act send kid to school 1 week visit the u report fellow parent saw photo social medium the kind recklessness teacher deal onpoli onted onhealth covid19 covid19ontario,100,end
1.24334590634018e+18,1115739060.0,i’m working from home  but as a bartender,I’m working from home.  But as a bartender., work from home bartender,100,end
