id,user_id,extended_tweet_full_text,extended_tweet_full_text_duplicate,final
1.304576422208516e+18,167781199.0,this guy has covid amp just watch ‍‍‍‍‍‍‍‍‍‍‍‍‍,This guy has covid &amp;....... just watch. 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️ https://t.co/XvfAfR1zXa,guy covid amp watch ‍‍‍‍‍‍‍‍‍‍‍‍‍
1.304589158443356e+18,9.548451613092536e+17,six thousand three hundred fortyfour thousand seven hundred covid infections military  “one thousand one hundred eighty nine thousand five hundred six” covid deaths   can’t read off a cue card how the hell can he debate,"""Six thousand three hundred forty-four thousand seven hundred"" covid infections (military?)

“One thousand one hundred eighty nine thousand five hundred six” covid deaths.

@JoeBiden can’t read off a cue card. How the hell can he debate @realDonaldTrump?
https://t.co/SZW5fdz2tr",six thousand three hundred fortyfour thousand seven hundred covid infection military  one thousand one hundred eighty nine thousand five hundred six  covid death  read cue card the hell debate
1.3047842699533353e+18,20562637.0,opinion  ive been trying to teach my kids about collective responsibility during the pandemic its too bad our political leaders are undermining the message by,Opinion | I've been trying to teach my kids about collective responsibility during the pandemic. It's too bad our political leaders are undermining the message. By @KathiValeii https://t.co/WoLUpwC9HI,opinion ive try to teach kid collective responsibility the pandemic bad political leader undermine the message
1.3046310899741243e+18,1.2904631665608622e+18,don’t remove ur masks guyss there’s a pandemic going on,don’t remove ur masks guyss🙄🙄 there’s a pandemic going on🤬🤬 https://t.co/xAWt67tsxa, remove ur mask guy  pandemic go
1.3046558599690772e+18,1.197257764973744e+18,since youve posted this 28 minutes ago weve had about 6 benghazis from covid,"@charliekirk11 Since you've posted this 28 minutes ago, we've had about 6 Benghazis from COVID.",since youve post 28 minute ago weve 6 benghazi from covid
1.3047538208790405e+18,41313770.0,million covid19 cases people walking around without masks unable to file fir in ssrdeathcase but  goes to kolkata to arrest a man who insulted that compounder favourite   priorities not one word from local media such is the saheb control,"Million #COVID19 cases, people walking around without masks, unable to file FIR in #SSRDeathCase but @MumbaiPolice goes to Kolkata to arrest a man who insulted that compounder favourite @rautsanjay61 
Priorities. Not one word from local media. Such is the saheb control",million covid19 case people walk around without mask unable to file fir ssrdeathcase go to kolkata to arrest man insult compounder favourite priority one word from local medium the saheb control
1.304515054830846e+18,21812198.0,weve got you covered from nose to toes retweet for your chance to win a jones soda mask  socks well randomly choose 5 winners from rts ends 9132020 1159pm pt,We've got you covered from nose to toes. RETWEET for your chance to win a Jones Soda Mask + Socks! We'll randomly choose 5 winners from RTs. Ends 9/13/2020 11:59PM PT. https://t.co/nJPzeT9J66,weve get cover from nose to toe retweet your chance to win jones soda mask sock well randomly choose 5 winner from rts end 9132020 1159pm pt
1.3042352670672732e+18,264605094.0,ive made coloured sprites for both kizuna digimon  stayathome dudukdirumah kitajagakita   digimon  digimonadventurelastevolutionkizuna digivice,"I've made coloured sprites for both Kizuna Digimon.

#stayathome #dudukdirumah #kitajagakita #デジモン #デジモンアドベンチャー #digimon #熊野神社 #DigimonAdventureLastEvolutionKizuna #digivice https://t.co/P3rgmbdSVD",ive make colour sprite kizuna digimon stayathome dudukdirumah kitajagakita digimon digimonadventurelastevolutionkizuna digivice
1.304780594686161e+18,1.196438760763863e+18,peaceful corona tyranny  protests september 26 kroger field parking lot  time tbd bbn,"PEACEFUL CORONA TYRANNY  PROTESTS SEPTEMBER 26 KROGER FIELD PARKING LOT 
TIME TBD
#BBN",peaceful corona tyranny protest september 26 kroger field parking lot time tbd bbn
1.304716389589168e+18,275276082.0,icymi  ‘bill gates is an industrial disease’ un forced to admit gates vaccine is causing another polio outbreak   this time in africa,ICYMI - ‘Bill Gates is an Industrial Disease’: UN Forced To Admit Gates Vaccine Is Causing ANOTHER Polio Outbreak — This Time in Africa https://t.co/HWidKAwAWL,icymi ‘ bill gate industrial disease  un force to admit gate vaccine cause another polio outbreak time africa
1.293170713793241e+18,1156338067.0,this is for you  garu here’s to a greener india and good health thank you staysafe,This is for you @urstrulyMahesh garu. Here’s to a Greener India and Good health. Thank you #StaySafe https://t.co/1mRYknFDwA,garu  to greener india good health thank staysafe
1.278361518514602e+18,153045501.0,in commemoration of philippine migrant workers day the philippine embassy in washington dc through the philippine overseas labor office polowdc held a threepart webinar series for ofws in the united states and the americas on 17 20 and 27 june 2020,"In commemoration of Philippine Migrant Workers Day, the Philippine Embassy in Washington, D.C. through the Philippine Overseas Labor Office, (POLO-WDC) held a three-part webinar series for OFWs in the United States and the Americas on 17, 20 and 27 June 2020. https://t.co/WvJRC9Kh1f",commemoration philippine migrant worker day the philippine embassy washington dc the philippine overseas labor office polowdc held threepart webinar series ofws the united state the america 17 20 27 june 2020
1.3047818914221793e+18,1.2666506513391657e+18,chandigarh covid19 update 12 september 2020  250 positive cases reported today  6 new death today  264 patients discharged  total count 7542 active cases 2586 deaths 89  12 indiafightscorona covid19india,"✳️ #Chandigarh COVID19 Update| 12 SEPTEMBER 2020

➡250 positive cases reported today.

📌6 new death today

📌264 patients discharged

➡️Total count: 7542
➡️Active cases: 2586
➡️Deaths: 89

(1/2) #IndiaFightsCorona #COVID19India https://t.co/6JZXmaxIPo",chandigarh covid19 update 12 september 2020 250 positive case report today 6 new death today 264 patient discharge total count 7542 active case 2586 death 89 12 indiafightscorona covid19india
1.304520102516269e+18,375721095.0,cnns  why are you not wearing your mask  trump supporter because theres no covid its a fake pandemic created to destroy the united states of america,"CNN's @Acosta: ""Why are you not wearing your mask?""

Trump supporter: ""Because there's no COVID. It's a fake pandemic, created to destroy the United States of America.""

 https://t.co/bhlAersTZo",cnns wear your mask trump supporter there no covid fake pandemic create to destroy the united state america
1.2385288604441313e+18,62540886.0,hey this is what you said about the coronavirus on january 28 which i believe is the first time thefive discussed it,"@greggutfeld Hey, this is what you said about the coronavirus on January 28, which I believe is the first time #thefive discussed it. https://t.co/m3GUqgyT9x",hey say the coronavirus january 28 believe the first time thefive discuss
1.3045051566970348e+18,1118209634.0,just gifted me the perfect pin for the pandemic it sums up the past six months for me,.@beth_parker just gifted me the perfect pin for the pandemic. It sums up the past six months for me. https://t.co/GvS9XsGkek,gift the perfect pin the pandemic sum the past six month
1.3046930820136632e+18,9.53924228306305e+17,late night thoughts can’t believe over 200000 americans have already died from covid amp colleges are open  i wonder where we would be if the president of the united states told america that covid19 was estimated to kill between 100000 and 500000 americans in one year,"💭 Late night thoughts.. Can’t believe over 200,000 Americans have already died from COVID &amp; colleges are open.

I wonder where we would be if the President of the United States told America that COVID19 was estimated to kill between 100,000 and 500,000 Americans in one year.",late night thought  believe 200000 american already die from covid amp college open wonder would the president the united state told america covid19 estimate to kill 100000 500000 american one year
1.304784479001743e+18,214705379.0,to my friends who keep telling me this whole bob woodwardcovid19 shit is the last straw for donald trump i remind you of the previous gazillion straws,"To my friends who keep telling me this whole Bob Woodward/COVID-19 shit is the last straw for Donald Trump, I remind you of the previous gazillion straws. https://t.co/RoIdFCCnY6",to friend keep tell whole bob woodwardcovid19 shit the last straw donald trump remind the previous gazillion straw
1.3047826328492728e+18,8.255661977144033e+17,another 3217 covid patients have recovered and are being discharged on 12092020  647 from khordha 281 from mayurbhanj 275 from cuttack 218 from bargarh 206 from rayagada 126 from ganjam 116 from keonjhar 112 from jajapur 112 from koraput 103 from puri 96 from jharsuguda,"Another 3217 Covid patients have recovered and are being discharged on 12.09.2020

647 from Khordha
281 from Mayurbhanj
275 from Cuttack
218 from Bargarh
206 from Rayagada
126 from Ganjam
116 from Keonjhar
112 from Jajapur
112 from Koraput
103 from Puri
96 from Jharsuguda",another 3217 covid patient recover discharge 12092020 647 from khordha 281 from mayurbhanj 275 from cuttack 218 from bargarh 206 from rayagada 126 from ganjam 116 from keonjhar 112 from jajapur 112 from koraput 103 from puri 96 from jharsuguda
1.3047821206662387e+18,1.2049301643895562e+18,thursday’s filibuster exposes that democratic spending demands are about exploiting covid to bail out progressive states not helping the public  votered in november,"""Thursday’s filibuster exposes that Democratic spending demands are about exploiting Covid to bail out progressive states, not helping the public.""

#VoteRed in November 

https://t.co/HbPX1qYkql",thursday  filibuster expose democratic spending demand exploit covid to bail out progressive state help the public votered november
1.2957162655129068e+18,9.866351041843036e+17,this lines up well and seems to indicate herd immunity is created by one significant spike  this never had anything at all to do with opening its just seasonality unless something massive disrupted it  the lack of correlation between opening and hospitals in ma is conspicuous,"this lines up well and seems to indicate herd immunity is created by one significant spike

this never had anything at all to do with ""opening"" it's just seasonality unless something massive disrupted it

the lack of correlation between opening and hospitals in MA is conspicuous https://t.co/VFgVOMj8f1",line well seem to indicate herd immunity create one significant spike never anything at to do opening seasonality unless something massive disrupt the lack correlation opening hospital conspicuous
1.3047788705546117e+18,1.0975235471641028e+18,petition for  or  to have  answer some questions while playing with puppies if for covidreasons filming on set is impossible not a problem  louis can provide his own dogs,"Petition for @Buzzfeed or @BuzzfeedUK to have @Louis_Tomlinson answer some questions while playing with puppies. If for COVID-reasons filming on set is impossible, not a problem - Louis can provide his own dogs. 🙏🙃",petition to answer question play puppy covidreasons film set impossible problem louis provide dog
1.3046367242708375e+18,36807657.0,another coronavirus super spreader event  trumprally,@realDonaldTrump Another #coronavirus super spreader event. 🙄 #TrumpRally,another coronavirus super spreader event trumprally
1.3046006781202637e+18,18071459.0,fake news claims the president was trying to cover up the seriousness of the virus even though he described it in detail months ago to the countries best known reporter in an on the record interview bob woodward didn’t think it was news and buried it for 4 months,"Fake News claims the President was trying to cover up the seriousness of the virus even though he described it in detail, months ago, to the countries best known reporter in an on the record interview. Bob Woodward didn’t think it was news and buried it for 4 months.",fake news claim the president try to cover the seriousness the virus even though described detail month ago to the country best know reporter the record interview bob woodward  think news bury 4 month
1.3047764514855035e+18,83816710.0,oxford and astrazeneca say theyve been given the greenlight to resume trials of their covid19 vaccine in the uk,Oxford and AstraZeneca say they've been given the green-light to resume trials of their Covid-19 vaccine in the U.K.,oxford astrazeneca say theyve give the greenlight to resume trial covid19 vaccine the uk
1.304773384618746e+18,65260792.0,imagine in california and having to think is my difficulty breathing flu season or undiagnosed covid19 or lingering smoke damage or,"Imagine in California and having to think ""Is my difficulty breathing flu season, or undiagnosed COVID-19, or lingering smoke damage, or""",imagine california to think difficulty breathing flu season undiagnosed covid19 linger smoke damage
1.3047678298669998e+18,2713504969.0,fun with academics czepedicon 2020 evening to remember music corona ko kya rona,"Fun with academics.. CZEPEDICON 2020
#evening to remember
#music
#Corona ko kya rona
https://t.co/kvB5zOdrYe",fun academic czepedicon 2020 even to remember music corona ko kya rona
1.3047255440393175e+18,99458922.0,australia to quarantine in adelaide on return from europe,Australia to quarantine in Adelaide on return from Europe https://t.co/zL27cAIInT https://t.co/gvkuHLIbw9,australia to quarantine adelaide return from europe
1.3047325190031237e+18,8.778328788301373e+17,travelling to gujarat do not miss out these latest statewise quarantine guidelines updated on 08092020  note please check respective state govt websites before making the final travelrelated decision travelsafetravelmindfully,"Travelling to Gujarat?
Do not miss out these latest state-wise quarantine guidelines (updated on 08.09.2020). 
Note: Please check respective State Govt. websites before making the final travel-related decision.
#TravelSafeTravelMindfully https://t.co/cpyoj7Achk",travel to gujarat do miss out late statewise quarantine guideline update 08092020 note please check respective state govt website make the final travelrelated decision travelsafetravelmindfully
1.255175461522428e+18,9.582305486268128e+17,this is an evolving list of irregulardisturbing issues i’ve found around covid19 there is a loooot more full report all sources linked ‘covid19 plandemic profit fallout,"This is an evolving list of irregular/disturbing issues I’ve found around Covid-19. There is a loooot more. Full report, all sources linked: ‘COVID-19. Plandemic. Profit. Fallout.’
https://t.co/zSLbEqXAnL https://t.co/usmAU7qecl",evolve list irregulardisturbing issue  found around covid19 loooot full report source link ‘ covid19 plandemic profit fallout 
1.3047673356774277e+18,67358777.0,new the covid19 pandemic was catastrophic for new york citys cabdrivers this is what happens when there are no passengers,NEW: The Covid-19 pandemic was catastrophic for New York City's cabdrivers. This is what happens when there are no passengers https://t.co/KNRORJOjYC,new the covid19 pandemic catastrophic new york city cabdriver happens no passenger
1.3044420734085816e+18,87558494.0,covid19 isnt randomly distributed in the population argues dr peter fos a researcher in dillards minorityhealth and healthdisparities research center on the conversations on the oaks podcast mydu nola,"#COVID19 ""isn't randomly distributed in the population,"" argues Dr. Peter Fos, a researcher in Dillard's #MinorityHealth and #HealthDisparities Research Center, on the ""Conversations on the Oaks"" podcast. #MyDU #NOLA 

https://t.co/dsuJ00WeuD",covid19 isnt randomly distribute the population argues dr peter fo researcher dillards minorityhealth healthdisparities research center the conversation the oak podcast mydu nola
1.304129547193942e+18,1.1486023283307232e+18,15 mins first proper xxl cock in my ass after lockdown didnt disappoint,"[15 MINS] first proper XXL cock in my ass after lockdown didn't disappoint 🥴

https://t.co/9SjjOdaiZV https://t.co/lPOk46rGc2",15 min first proper xxl cock as lockdown didnt disappoint
1.3045660537297183e+18,1.2461604343921172e+18,social distancing has taken all the fun out of avoiding people,Social distancing has taken all the fun out of avoiding people.,social distance take the fun out avoid people
1.3046904509604454e+18,233459057.0,im not a covid denier i just understand the minimal risks to most and the side effects of restrictive measures  im not antivax i just dont want to take a vaccine that hasnt been extensively tested  im not antitesting but the tests currently do not confirm live virus,"I'm not a Covid denier: I just understand the minimal risks to most and the side effects of restrictive measures

I'm not anti-vax: I just don't want to take a vaccine that hasn't been extensively tested

I'm not anti-testing: but the tests currently do not confirm live virus.",im covid denier understand the minimal risk to the side effect restrictive measure im antivax dont want to take vaccine hasnt extensively test im antitesting the test currently do confirm live virus
1.304242943537021e+18,8.166526166251684e+17,if hydroxychloroquine is effective when used early as so many studies indicate then lives will be saved   arizona should support president ’s call to give arizonans the right to try hydroxychloroquine,"If hydroxychloroquine is effective when used early, as so many studies indicate, then lives will be saved. 

Arizona should support President @realDonaldTrump’s call to give Arizonans the right to try hydroxychloroquine. https://t.co/8lqo6wp6UO",hydroxychloroquine effective use early many study indicate life save arizona support president  call to give arizonan the right to try hydroxychloroquine
1.3042981718337454e+18,214924517.0,we need to reject all covid vaccines americans are not allowed to sue any vaccine mfg they get off w zero liability if we are injureddisabledkilled we can only go to a fake judge who gives us back very little of our own tax dollars safe fair no,"@molmccann @americashawk We need to reject all Covid Vaccines! Americans are not allowed to sue any Vaccine Mfg. They get off w ZERO liability. If we are injured/disabled/killed, we can only go to a fake judge who gives us back very little of our own tax dollars. SAFE? FAIR? NO! @realDonaldTrump @OANN",need to reject covid vaccine american allow to sue vaccine mfg get w zero liability injureddisabledkilled go to fake judge give u back little tax dollar safe fair no
1.304781677932294e+18,1.257385458310488e+18,misery party senate democrats block gop covid19 bill that included unemployment relief  geller report news,MISERY PARTY: Senate Democrats block GOP COVID-19 bill that included unemployment relief - Geller Report News https://t.co/2cXqyGArPR,misery party senate democrat block gop covid19 bill include unemployment relief geller report news
1.304683933037146e+18,13001192.0,covid19 six months of the pandemic with no end in sight,COVID-19: Six months of the pandemic with no end in sight https://t.co/9isc6UwMys,covid19 six month the pandemic no end sight
1.3047830415423567e+18,518320628.0,all those covid ads should stop as you say theyre contradictory and sending out mixed messages,@williamhboney1 All those Covid ads should stop... as you say they're contradictory and sending out mixed messages 🙈🙈🙈,covid ad stop say theyre contradictory send out mixed message
1.3038151199909356e+18,30844417.0,my god they all knew they all perpetuated the lie about covid19 only because  told them too nearly 200000 for their loyalty to,"My god. They all knew. They all perpetuated the lie about #COVID19 only because @realDonaldTrump told them too. Nearly 200,000 for their loyalty to @POTUS. https://t.co/2ZJtxqkmhd",god knew perpetuate the lie covid19 told nearly 200000 loyalty to
1.3044721660507914e+18,18643437.0,people hiking up a mountain wearing a face mask totally normal,People hiking up a mountain wearing a face mask. Totally normal. 🤡 🌎,people hike mountain wear face mask totally normal
1.304765453978534e+18,33933259.0,beautiful folk dancing and playing with her adorable puppy are just some of the ways 16yearold ani has been spending covid19 lockdown at a camp for displaced people in georgia,Beautiful folk dancing and playing with her adorable puppy are just some of the ways 16-year-old Ani has been spending #COVID19 lockdown at a camp for displaced people in Georgia. https://t.co/1HqXJyixMV,beautiful folk dance play adorable puppy the way 16yearold ani spending covid19 lockdown at camp displace people georgia
1.304393996345553e+18,1.239546192326832e+18,they closed warehouses of pandemic supplies and never reordered where would the feds have been without companies like suncor donating thousands of n95 masks or jp presad in alberta that heard of the virus in nov  ordered and was able to give 6 million n95 masks  gloves etc,"They closed warehouses of pandemic supplies and never reordered. Where would the feds have been without companies like Suncor donating thousands of N-95 masks or JP Presad in Alberta that heard of the virus in Nov  Ordered and was able to give 6 million N-95 masks , gloves etc.",close warehouse pandemic supply never reorder would the fed without company like suncor donate thousand n95 mask jp presad alberta heard the virus nov order able to give 6 million n95 mask glove etc
1.3044640816766523e+18,1.088371662108676e+18,covid facts   uk 3539 new cases in one day population 6665 million   china 4300 new cases in the last 6 months population 14 billion,"Covid Facts 

Uk- 3,539 new cases in one day. Population 66.65 million. 

China- 4,300 new cases in the last 6 months. Population 1.4 billion.",covid fact uk 3539 new case one day population 6665 million china 4300 new case the last 6 month population 14 billion
1.304645049255211e+18,3113053453.0,greenpark once upon a time though it is closed due to covid19  they do take away on pre order of min 3 portions ambur biryani and chennai biryani,"@umasudhir GreenPark- Once Upon a Time. Though it is closed due to COVID-19 , they do take away!! On pre Order of min 3 portions. Ambur Biryani and Chennai Biryani",greenpark upon time though close due to covid19 do take away pre order min 3 portion ambur biryani chennai biryani
1.3047531127380828e+18,7.554995579333715e+17,i work in a large teaching hospital we have very few patients hospitalized with covid right now from the fake news you’d think the hospitals were overflowing front line healthcare workers need to start being vocal about the facts no more,@NolaNurseRN I work in a large teaching hospital. We have very few patients hospitalized with Covid right now. From the fake news you’d think the hospitals were overflowing. Front line healthcare workers need to start being vocal about the facts! No more 😷!,work large teach hospital patient hospitalize covid right from the fake news  think the hospital overflow front line healthcare worker need to start vocal the fact no
1.3041047645530972e+18,18537709.0,i guess it took a world pandemic to give us the opportunity to meet   despite working on a film together i had never had the pleasure of meeting lea until surprising her virtually  tune in for the surprise around 23 min mark of this vid,"I guess it took a world pandemic to give us the opportunity to meet, @MsLeaSalonga! 😉 Despite working on a film together, I had never had the pleasure of meeting Lea until surprising her virtually! 
Tune in for the surprise around 23 min mark of this vid: https://t.co/56H8UhyKz6",guess take world pandemic to give u the opportunity to meet despite work film together never the pleasure meeting lea surprising virtually tune the surprise around 23 min mark vid
1.304755795582759e+18,1.1170966164926628e+18,covid19 in the netherlands 1209  cases 81012 1231 fatalities 6253 1 hospitalisations 12266 6  differences wrt yesterday in parenthesis  source rivm coronavirusnl covid19nl,"#COVID19 in the Netherlands (12-09)

cases: 81.012 (+1.231)
fatalities: 6.253 (+1)
hospitalisations: 12.266 (+6)

(differences w.r.t. yesterday in parenthesis)

source RIVM
#coronavirusNL #COVID19NL",covid19 the netherlands 1209 case 81012 1231 fatality 6253 1 hospitalisation 12266 6 difference wrt yesterday parenthesis source rivm coronavirusnl covid19nl
1.3047550343836713e+18,28408010.0,uva at hokies football game on sept 19 has been postponed due to covid issues at virginia tech hokies are pausing football activities for four days game could be played later in the year  hoos football has had zero positives since testing began,"#UVA at #Hokies football game on Sept. 19 has been postponed due to COVID issues at Virginia Tech. Hokies are pausing football activities for four days. Game could be played later in the year. 
'Hoos football has had zero positives since testing began.
https://t.co/mNT5v4gd1o",uva at hokies football game sept 19 postpone due to covid issue at virginia tech hokies pause football activity four day game could played later the year hoos football zero positive since test begin
1.3047834162950715e+18,1.2709768404176325e+18,in this blog post i will briefly talk about the positive and negative impacts on the environment caused by coronavirus ecofriendly sustainability zerowaste climatechange globalwarming,"In this blog post, I will briefly talk about the positive and negative impacts on the environment caused by coronavirus.
#ecofriendly #sustainability #zerowaste #climatechange #globalwarming https://t.co/yXW2Z7voGB",blog post briefly talk the positive negative impact the environment cause coronavirus ecofriendly sustainability zerowaste climatechange globalwarming
1.3047395091253043e+18,1.2968475847287685e+18,just a thought if taxes were raised just a bit to help us recover after the pandemicwould being secure with jobs ssi and healthcare out weigh the bump in taxes voteforbidenharris trumpstroke bidenharris2020landslide,"Just a thought. If taxes were raised just a bit to help us recover after the #pandemic,would being secure with jobs, SSI, and healthcare out weigh the bump in taxes? #VoteForBidenHarris #trumpstroke #BidenHarris2020Landslide",thought tax raise bit to help u recover the pandemicwould secure job ssi healthcare out weigh the bump tax voteforbidenharris trumpstroke bidenharris2020landslide
1.304636873579479e+18,444120026.0,i have learned that diners driveins and dives in a covid world is restaurants sending guy fieri ingredients and then him making the dishes with his sons i cannot begin to explain how much this warms my heart,"i have learned that Diners, Drive-Ins and Dives in a COVID world is restaurants sending Guy Fieri ingredients and then him making the dishes with his sons. i cannot begin to explain how much this warms my heart",learn diner driveins dive covid world restaurant send guy fieri ingredient make the dish son begin to explain much warms heart
1.3047855080826263e+18,21150492.0,weekly coronavirus tests for everyone  power has gone straight to s head,"Weekly coronavirus tests for everyone?

Power has gone straight to @BorisJohnson's head. 

https://t.co/FhaIcUIt1M",weekly coronavirus test everyone power go straight to head
1.3044156995452027e+18,51423680.0,i am looking to connect with people who have worked with senior citizens during the pandemic in india please rt,I am looking to connect with people who have worked with senior citizens during the pandemic in India. Please RT 😊,look to connect people work senior citizen the pandemic india please rt
1.3047625711870405e+18,4081106480.0,graham would president hillary be blamed for coronavirus deaths,GRAHAM: Would President Hillary Be Blamed For Coronavirus Deaths? https://t.co/TpG8hMbEQa https://t.co/WjVfI1uLY2,graham would president hillary blame coronavirus death
1.30458709655287e+18,8.52584773419774e+17,eu will not be granting immunity to vax makers us will what will canada do euro roundup eu vows to hold covid vaccine firms liable for side effects,"EU will not be granting immunity to vax makers... US will, what will Canada do?
""Euro Roundup: EU vows to hold COVID vaccine firms liable for side effects.
https://t.co/YANIliRRK1",eu grant immunity to vax maker u canada do euro roundup eu vow to hold covid vaccine firm liable side effect
1.3046158466487214e+18,82689705.0,osha claims that 13494 is the maximum penalty it’s permitted to impose on a company that caused over 1000 covid cases in its workers that may strike you as implausible and so it is it’s not true at all,"OSHA claims that $13,494 is the maximum penalty it’s permitted to impose on a company that caused over 1000 Covid cases in its workers. That may strike you as implausible, and so it is—it’s not true at all. https://t.co/zsaVMN71u4",osha claim 13494 the maximum penalty  permit to impose company cause 1000 covid case worker may strike implausible  true at
1.3038487160093164e+18,25363645.0,kerry’s latest video blog update aug 31  covid frequency wars and the return of camelot explains my latest article on dew and tesla tech,"KERRY’S LATEST VIDEO BLOG UPDATE AUG 31:  COVID, FREQUENCY WARS AND THE RETURN OF CAMELOT explains my latest article on DEW and Tesla Tech
https://t.co/lKgTJhzTAU",kerry  late video blog update aug 31 covid frequency war the return camelot explains late article dew tesla tech
1.3047388524358328e+18,8.140947306319872e+17,the lockdown geng have to divide themselves into two teams team  preserves team  protects  bbnaija bbliveblog,"The Lockdown Geng have to divide themselves into two teams.
Team @wawnigeria Preserves.
Team @wawnigeria Protects.

#BBNaija
#BBLiveBlog
https://t.co/XU6o0IfQnw https://t.co/q09AcubC72",the lockdown geng to divide two team team preserve team protects bbnaija bbliveblog
1.304780494895186e+18,564659943.0,coronavirus avoid party weekend ahead of new restrictions public told,"Coronavirus: Avoid 'party weekend' ahead of new restrictions, public told https://t.co/2bwRYByjnk",coronavirus avoid party weekend ahead new restriction public told
1.280861541844353e+18,7.56786980202119e+17,face mask but make it couture  giambattista valli fall 2020 couture,face mask but make it couture @ Giambattista Valli Fall 2020 Couture https://t.co/CQVA9nSiQC,face mask make couture giambattista valli fall 2020 couture
1.3047386823023288e+18,1.0888620567055932e+18,while trump was “downplaying” the virus his stooges were interfering with cdc reports   now 200000 americans are dead,"While Trump was “downplaying” the virus, his stooges were interfering with CDC reports. 

Now 200,000 Americans are dead. 
https://t.co/z1AgeqgF9l",trump  downplay  the virus stooge interfere cdc report 200000 american dead
1.3047560824563057e+18,2382362052.0,arrived at  to inspect the airport’s adherence to covid19 regulations  this follows the complaints we received on lack of compliance to aviation regulations by airliners mbalulainspection,"Arrived at @kingshakaint to inspect the airport’s adherence to COVID19 regulations

This follows the complaints we received on lack of compliance to Aviation Regulations by airliners #MbalulaInspection https://t.co/r84X9w2u3L",arrive at to inspect the airport  adherence to covid19 regulation follow the complaint receive lack compliance to aviation regulation airliner mbalulainspection
1.304676308530557e+18,19758072.0,rip fred “toots” hibbert themaytals covid,RIP Fred “Toots” Hibbert #TheMaytals #COVID https://t.co/tjVFMKlcmY,rip fred  toot  hibbert themaytals covid
1.304780553409839e+18,34262462.0,russian health minister says countrys regions to receive covid19 vaccine by monday,Russian health minister says country's regions to receive COVID-19 vaccine by Monday https://t.co/oEOlNF0GXl,russian health minister say country region to receive covid19 vaccine monday
1.304774076452483e+18,1.1153694247799153e+18,we are made sick today because of covid19 but the health of our communities has been declining for years as the result of deep preexisting racial and socioeconomic inequities we have the opportunity to chart a new course towards a more equitable future for all pandemic,"We are made sick today because of #covid19, but the health of our communities has been declining for years as the result of deep, preexisting racial and socioeconomic inequities. We have the opportunity to chart a new course towards a more equitable future for all. #pandemic https://t.co/NurFE9hnX1",make sick today covid19 the health community decline year the result deep preexist racial socioeconomic inequity the opportunity to chart new course towards equitable future pandemic
1.30454902667998e+18,1.143953805563912e+18,covid mortality in the usa follows one of 3 patterns depending on the regionunderstanding this can help demystify  covid  new analysis identifies the various regions and patterns and adds weigh to the arguments that interventions were ineffective,"Covid mortality in the USA follows one of 3 patterns depending on the region.Understanding this can help demystify  covid.

New analysis identifies the various regions and patterns and adds weigh to the arguments that interventions were ineffective:

https://t.co/ktx2fsZgDA",covid mortality the usa follow one 3 pattern depend the regionunderstanding help demystify covid new analysis identifies the various region pattern add weigh to the argument intervention ineffective
1.3047194795371274e+18,1.2746155461186355e+18,every set of coronavirus regulations opens with a statement that they are a proportionate “response to the serious and imminent threat to public health which is posed by the incidence and spread of severe acute respiratory syndrome coronavirus 2 sarscov2 in england”  17,"Every set of Coronavirus regulations opens with a statement that they are a proportionate “response to the serious and imminent threat to public health which is posed by the incidence and spread of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in England”. 
1/7",every set coronavirus regulation open statement proportionate  response to the serious imminent threat to public health pose the incidence spread severe acute respiratory syndrome coronavirus 2 sarscov2 england  17
1.3047383652338235e+18,3227223508.0,uk parliament stop the extention of uk coronavirus act 2020  sign the petition via,UK Parliament: Stop the extention of UK Coronavirus Act 2020 - Sign the Petition! https://t.co/6ACDHkxMgw via @UKChange,uk parliament stop the extention uk coronavirus act 2020 sign the petition via
1.3044692697243648e+18,2932712729.0,how is there no queerrun business yet selling trans flag face masks called ‘trans masks for the trans mascs,How is there no queer-run business yet selling trans flag face masks called ‘Trans Masks for the Trans Mascs’.,no queerrun business yet sell trans flag face mask call ‘ trans mask the trans mascs
1.3047746450701555e+18,23588075.0,this is unsettling   new cdc study finds kids at daycare spread covid19 to parents and teachers via,"This is unsettling 

New CDC study finds kids at daycare spread COVID-19 to parents and teachers https://t.co/DNMmZuV6i0 via @TODAYshow",unsettle new cdc study find kid at daycare spread covid19 to parent teacher via
1.3033775586632458e+18,241227689.0,are we working from home or living at work,Are we working from home or living at work? https://t.co/XzM4vcoIdi,work from home living at work
1.30391530233865e+18,1539351596.0,watch this doctor destroy the hoax of mask wearing and the risk associated with prolong use,Watch this doctor destroy the hoax of mask wearing and the risk associated with prolong use https://t.co/pc0V1LpcBt,watch doctor destroy the hoax mask wear the risk associate prolong use
1.3045000497166743e+18,1.1619558916183368e+18,ppe kit lite,PPE Kit lite - https://t.co/t52P2JQGPl,ppe kit lite
1.3047805581160202e+18,7.443136253981082e+17,covid thanks you here comes the next super spreader event,@realDonaldTrump #COVID thanks you!! Here comes the next super spreader event!! https://t.co/R2ps5W8BvF,covid thanks come the next super spreader event
